 mean   1.9796923958036484E-002   9.1763817861342366E-003   1.0816074420720179E-003   6.2003617264558188E-005   8.0924088117715628E-006   3.8631848002635793E-006   3.2765865186554363E-006   4.6505740419929769E-006   1.0545829335020397E-006  -2.8968122835869643E-006  -3.6216354594850752E-006  -7.0733762672971378E-006  -1.5243489295581497E-005  -3.4293605395485145E-005  -1.7186628247424881E-004  -9.1274096381962697E-004  -1.1848080783304132E-003  -1.1969841015811522E-003  -1.2185080794984372E-003  -1.2192798197017136E-003  -1.2193255916145625E-003  -1.2243048867917358E-003  -1.2299560740557142E-003  -1.3338750547608666E-003  -9.0480453272305580E-003  -2.0027639289440582E-002  -3.9475121397202162E-002  -4.2261938658615515E-002  -4.3130613442927901E-002  -4.6678773617660520E-002  -4.7376546523771525E-002  -4.7905678409433827E-002  -4.8487515557733077E-002  -4.8844634294220451E-002  -4.9199895524222340E-002  -4.9433948813927181E-002
 var   1.1451335579437196E-002   1.1824172479487745E-002   1.5289568977202163E-002   1.8815612722535815E-002   1.0957666981759729E-002   5.8644107419894554E-004   1.3311549635542188E-004   9.9884712476929079E-005   4.3138454081984473E-004   2.0381007707116392E-004   1.4601871127667413E-004   1.5718419279421125E-003   9.3404329010107084E-004   3.5282912755641810E-004   7.6443730388480206E-004   2.0417916686308766E-003   6.8063474472326640E-004   3.9813893028552361E-004   6.2601158346359997E-005   1.7354889279519645E-004   6.0549316028861520E-005   2.2639355824823441E-005   2.4806142405902994E-005   2.1210581095325258E-004   8.1270598308472598E-003   7.7669332652430464E-003   2.4849850897159365E-004   3.0613723056312652E-003   3.0080295905209947E-003   3.5586463534848238E-003   3.6397074731969619E-003   3.6890064754907838E-003   3.6107081836612952E-003   3.3837497479962532E-003   2.9739944473665711E-003   2.6729486050849436E-003
