 mean   2.0589672174799019E-002   7.1082069947119610E-003   7.4786489920289841E-005   1.0494209525484243E-005   1.5517328963092714E-006  -2.0145440650331364E-006  -5.0857636256677713E-006  -8.1725349512136695E-006  -9.0966494753245316E-006  -9.8132096149345144E-006  -2.8222669126989529E-005  -4.3253746683255751E-004  -9.2791403959518852E-004  -1.0710365956272784E-003  -1.1664039495505258E-003  -1.2059309398520148E-003  -1.2205746386649056E-003  -1.2263108219119803E-003  -1.3026730037840688E-003  -2.5194084138337566E-003  -8.0283047311417999E-003  -1.3327999024276347E-002  -1.8280485377750025E-002  -2.3382239700365414E-002  -2.8186355177318462E-002  -3.4225409842664173E-002  -4.2480484381282844E-002  -4.9777006144160224E-002  -5.4947733831393682E-002  -5.8938760105565438E-002  -6.2788101997062556E-002  -6.6096586977189453E-002  -7.0729173503979753E-002  -7.3754068354484753E-002  -7.8550579353747194E-002  -8.0921793011107565E-002
 var   4.6518819592830494E-004   4.9291436540108223E-004   4.8396995351727837E-004   1.2745247173794053E-004   3.0965561604085860E-005   1.6314655925693063E-005   1.2250542608921285E-005   9.8179207479461159E-006   4.6304842689554248E-005   6.0713361896531161E-005   5.7830252799517682E-005   4.6197082675788435E-005   6.4061027286433687E-005   7.0302825147489987E-005   3.2754289052968686E-005   2.3630344379729556E-005   2.7294960364682696E-005   3.6364603785708381E-005   5.0934107693983333E-005   7.5872249783816387E-005   1.1680653449598765E-004   1.3641679126825249E-004   1.4753616794854513E-004   1.6746664716148788E-004   1.9241118230809407E-004   2.2182553433365156E-004   2.2038378528665446E-004   2.0848379915103059E-004   1.9360495094609289E-004   1.8708990598731207E-004   1.8823369418064168E-004   1.9786745769584204E-004   2.1382589420975456E-004   2.1341488630643386E-004   2.0148728637663199E-004   1.8029947103018822E-004
