 mean                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN   3.8277065146199268E-006   3.7934012762109505E-006   3.1437936540999833E-006  -7.6395897562758022E-007  -2.5749209792031677E-006  -1.7132404154791533E-006  -9.5914434173749243E-006  -1.5005039661638968E-005  -1.2185036748371795E-003  -1.2239122667989681E-003  -1.2248911218256759E-003  -1.2229957068738370E-003  -1.2276529809841566E-003  -1.2273078515879182E-003  -1.2278217768579556E-003  -1.2282800848702681E-003
 var                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN   6.1633320399961681E-007   1.3552690937927176E-006   3.1714805735288329E-006   2.0729281596969724E-006   7.9006522166060439E-007   7.6303413624008248E-006   4.2548686945825730E-006   1.1747902247261047E-005   8.3971873166192886E-006   7.2360866587154834E-006   1.3730283933948295E-005   1.9281702983655375E-005   2.0865474716519269E-005   1.1111790549160300E-005   9.1708915352354684E-006   2.2577271201419826E-005
