 mean                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN   4.4123452637197930E-006   2.3968286486054526E-006   1.9088708227336863E-006   3.6911269437914427E-006  -1.8491461237663062E-006  -2.3706801733196601E-006  -1.1188388091168875E-005  -1.0187260481300035E-005  -9.5014513693435102E-004  -9.5024053303695440E-004  -9.5401805126182578E-004  -9.5443318196456568E-004  -9.5506308623231808E-004  -9.5776049090010918E-004  -9.5906190879019445E-004  -9.5974866827080465E-004
 var                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN                       NaN   8.9842399088020523E-007   4.0125614453304667E-006   6.3284912034041288E-006   4.1023359952666518E-006   3.5243105197968776E-006   2.2356327483140515E-006   6.5017925336479269E-006   5.5905139576159418E-006   9.1139473078541310E-006   4.2430805733818406E-006   3.2569676151878400E-006   3.5221019900620527E-006   2.5999367514665859E-006   2.4379687145451533E-005   5.6788763232745754E-005   6.7277933471220690E-005
